age,monthly_income,assets,deposit,monthly_rent,management_fee,monthly_debt_payment,household_size,region,region_cost_index,is_unemployed,car_value,burden_class
31,5632325,74240451,13234807,306946,106948,0,2,울산,0.94,0,17567929,0
21,6537216,65314541,81784397,314389,126906,0,1,제주,1.04,0,0,0
25,4690069,11952762,37852444,425166,106118,0,2,제주,1.04,0,9511596,0
19,3370915,62565960,42605332,361014,108699,0,1,세종,1.0,0,0,0
33,6686822,14254390,4981446,534696,70524,286293,2,울산,0.94,0,2311099,0
31,3382623,12811818,71252268,345095,99814,203273,3,충북,0.86,0,0,0
34,1351460,35852926,77167823,334091,70339,0,4,부산,1.02,1,0,2
22,2281299,18120402,29114466,180000,110511,231972,3,울산,0.94,0,0,1
25,2253841,80380741,18587474,607349,98194,0,2,부산,1.02,0,0,1
33,3041658,11381218,8983967,367622,131319,0,1,인천,1.08,0,9407606,0
36,3722029,34049830,38577311,714686,62954,791957,3,경기,1.15,0,0,1
37,1659679,68006491,54575292,187969,75990,338613,3,강원,0.84,0,4543155,2
20,2514574,3024195,25424237,625588,87492,0,1,서울,1.35,0,665595,1
27,3342328,22141790,5090971,481395,108405,0,1,충북,0.86,0,0,0
19,4022489,54648836,15515145,388882,102104,149314,1,울산,0.94,0,0,0
36,3016191,37529024,9800230,453153,148400,133073,1,광주,0.91,0,12247526,0
21,3388137,26154815,5397538,319283,108624,0,1,전남,0.78,0,0,0
36,1790647,70875685,2475309,645632,108484,0,1,강원,0.84,0,0,1
22,2060757,38477615,47628762,322329,70670,0,1,전북,0.8,0,1199374,0
19,2971215,13701295,36323659,298535,97491,0,1,전북,0.8,0,0,0
37,3798775,94621342,16376959,639629,72994,0,1,서울,1.35,0,0,0
28,3368953,26665007,1026444,630506,129719,1129301,3,부산,1.02,0,0,1
27,2117311,9716202,20308093,412983,137558,0,1,강원,0.84,0,0,0
32,2755007,36067314,50346260,427972,60113,0,1,제주,1.04,0,0,0
24,5842928,24687680,69197850,196286,115316,0,1,인천,1.08,0,2706280,0
33,1883976,42440951,27469446,649774,111643,274443,2,경기,1.15,1,0,2
28,2844116,46624389,7252540,439158,151069,0,2,경남,0.86,0,20378829,0
24,1962132,5447576,22004602,391266,77893,0,1,제주,1.04,0,5941978,0
27,1169371,23860519,15792853,524859,87167,612976,1,인천,1.08,1,5004072,2
19,3058656,38695738,11657398,595652,119260,0,1,광주,0.91,0,0,0
25,3434251,27595860,35215160,440867,91845,24578,1,충북,0.86,0,397807,0
31,3889707,21934337,25408239,701960,97203,0,2,부산,1.02,0,0,0
21,3603752,48224551,4199322,571499,95677,0,1,대전,0.98,0,0,0
21,2601114,47939312,37569833,180000,128310,0,1,광주,0.91,0,0,0
32,2448233,3184228,51311425,487197,148684,30312,1,충북,0.86,0,0,0
27,3769388,33096510,7731693,212123,108674,0,1,대전,0.98,1,0,0
21,2400941,37234450,22834249,585359,101207,0,1,울산,0.94,0,788580,1
34,1750163,27270244,13222019,534112,133714,269251,1,대구,0.93,0,0,1
35,1507561,34941561,2097003,599230,114833,457747,1,전북,0.8,0,0,2
19,1318137,22855750,22829956,528579,119319,0,1,인천,1.08,1,0,2
23,1612586,36238932,32882961,462138,152118,0,1,부산,1.02,1,0,1
26,2380913,19302531,19769730,570710,73126,0,3,대구,0.93,0,0,1
34,5757324,27381156,40107872,180000,99706,0,1,경남,0.86,0,14838690,0
20,3040465,22937546,20844578,458806,78550,0,1,제주,1.04,0,0,0
35,4914802,47679153,2686232,434382,93228,0,1,세종,1.0,0,0,0
25,2201902,41641113,9908143,432776,69139,339118,2,인천,1.08,0,3190811,1
21,1424241,72100249,30248480,247533,94364,0,3,전북,0.8,1,0,2
37,3171775,19391152,9780928,474710,124955,40657,2,세종,1.0,0,7596375,0
20,3753317,2382351,16901012,453639,25000,0,1,경북,0.82,0,0,0
21,1227310,47981050,34713855,569473,98595,0,2,광주,0.91,1,0,2
38,3458731,43204507,52455451,361178,109736,0,1,제주,1.04,0,0,0
29,3928236,8144155,10878984,298490,97514,0,2,전남,0.78,0,0,0
28,1655866,24213428,17615381,180000,53792,0,2,부산,1.02,0,0,1
33,2634092,65169764,8367493,559484,141045,18766,1,전북,0.8,0,0,0
32,2440269,21564566,17189173,224545,143447,31326,1,대구,0.93,0,0,0
31,2491759,38636959,4980788,516990,151583,466679,1,대전,0.98,0,0,0
19,3633146,13850430,23671727,436355,90914,0,1,대구,0.93,0,0,0
30,2454890,14020906,559788,541646,115176,265509,2,충남,0.87,0,0,1
24,1287829,52202427,21840285,281228,84924,0,1,대구,0.93,0,0,1
35,2755058,22086281,12436564,460567,71386,113889,2,충북,0.86,0,0,0
29,1929859,23039308,32790534,558902,69111,16974,4,강원,0.84,0,2139538,2
21,3775619,27315593,25297249,364384,114623,0,1,전북,0.8,0,7053994,0
37,4312817,27759522,12772080,348804,142138,95933,1,제주,1.04,0,2357222,0
24,800000,133655514,40597142,367415,164722,0,1,서울,1.35,1,0,2
24,2186324,47267527,5795743,679954,111146,0,2,제주,1.04,0,0,1
38,3550513,20070527,3619353,475057,91424,355028,1,경기,1.15,0,0,0
35,1664168,66243266,23025532,398386,108617,0,1,세종,1.0,0,5460913,1
37,1989648,38363483,2798089,797192,145554,0,1,대전,0.98,1,0,2
32,3029694,39681176,46320868,450051,165705,0,3,충북,0.86,1,0,0
38,2844749,30526327,1522203,528076,148801,305479,1,전북,0.8,0,0,0
21,2186626,20212758,30020881,555981,145799,0,1,경북,0.82,0,23606834,1
31,1129299,58287776,13108027,194820,157672,90083,4,광주,0.91,0,0,2
25,4328290,9911135,22582818,572997,111496,0,1,경남,0.86,0,5311818,0
27,7215507,67626779,18453479,654799,121423,0,1,대전,0.98,0,0,0
23,6601333,29112256,10048989,402086,149544,87042,1,부산,1.02,0,0,0
23,2804718,5869235,7608617,516286,128044,0,1,광주,0.91,0,0,0
28,800000,7299773,27743840,553453,142347,0,1,세종,1.0,1,0,2
38,4372435,19990017,34358696,254933,87868,442439,1,충남,0.87,0,0,0
32,2888069,20522317,17251068,479533,156991,160773,1,경북,0.82,0,2583018,0
26,3746186,5586159,26007353,349431,94975,315440,1,부산,1.02,0,0,0
28,3474063,41511967,19472385,777424,150488,0,1,대전,0.98,0,0,0
30,3174446,48338686,3694419,419744,105786,0,1,경남,0.86,0,9444227,0
24,4746476,41635695,4458289,510778,92009,0,1,울산,0.94,0,0,0
29,4822917,53767480,46826659,180000,40685,0,2,대구,0.93,0,15653828,0
33,2436070,22525452,15036508,516698,105256,0,2,제주,1.04,0,5276918,0
24,2050745,34322257,33455961,549623,67027,0,1,울산,0.94,0,0,1
31,1041354,57536907,12054878,347536,80583,0,2,제주,1.04,0,1846158,2
33,2628182,46891624,6319710,322953,126743,112991,2,경남,0.86,0,0,0
29,1906009,36080063,9767169,291628,55787,0,1,경남,0.86,0,18667932,0
25,3652443,67511719,24604566,197153,151546,0,3,강원,0.84,0,0,0
30,2639841,22624804,6408230,180833,195374,0,2,전남,0.78,0,0,0
35,2765848,23870581,20787459,592410,95970,284627,1,제주,1.04,0,0,0
23,4324459,29094078,23945671,225525,152618,351815,1,대구,0.93,0,0,0
31,3618144,35284385,23195062,354276,70805,0,1,서울,1.35,0,33975,0
33,2900737,36685356,19216486,356092,125563,238615,1,대전,0.98,0,4007880,0
25,6298457,5871092,17221737,381697,121346,0,2,충북,0.86,0,5091351,0
27,4189350,58848249,6743774,461681,216110,282577,1,강원,0.84,0,0,0
37,2550582,46831980,15272799,394738,102273,0,1,경기,1.15,0,0,0
26,2599977,2781101,6308017,304664,124658,215870,1,강원,0.84,0,0,0
31,4280821,10289877,13685914,557358,107302,196676,2,인천,1.08,0,0,0
22,2055990,66258735,31270886,538948,98998,39854,1,세종,1.0,1,0,1
38,1883333,22437824,26035984,518410,103644,459458,2,강원,0.84,0,14495537,2
31,4481098,32870146,17431786,439303,102317,0,1,충북,0.86,0,0,0
34,5237014,16340912,15618964,191453,88515,0,1,울산,0.94,0,0,0
31,5068976,144227341,22264034,271702,119395,0,1,광주,0.91,0,0,0
26,5921108,25880447,16986676,549308,77790,0,1,충남,0.87,0,5899087,0
26,7425327,18216232,10046705,597977,93621,295704,1,전북,0.8,0,11415304,0
33,6417470,59983341,12430471,333630,174413,67583,1,전남,0.78,0,0,0
37,3531159,13267422,5644211,427289,107504,0,1,대전,0.98,0,1748285,0
21,1423229,58784261,4715078,298655,141712,0,1,울산,0.94,1,345289,1
36,1388762,31724217,44478166,576730,108894,0,2,대전,0.98,0,4138795,2
36,3064287,52270364,29111357,277635,138893,0,2,세종,1.0,0,18706789,0
21,3812824,32338792,11086168,753586,107643,186072,1,인천,1.08,0,0,0
21,3107658,20796988,14975467,405318,25000,46643,2,울산,0.94,0,0,0
33,1354194,14234964,12045919,342833,111358,0,1,부산,1.02,0,8867631,1
36,2696338,34076889,13167176,180000,73427,61258,1,강원,0.84,0,0,0
27,2294761,13885456,24236268,307687,97536,0,1,경북,0.82,1,20166083,0
32,1962066,31300485,687463,470588,136970,177035,1,제주,1.04,0,0,1
39,3275232,58571120,22072678,361240,174254,0,2,울산,0.94,0,6078427,0
25,3672017,39868071,5809019,625306,70407,0,1,서울,1.35,0,1595306,0
23,4932607,584520,111070630,477637,104077,0,1,부산,1.02,0,0,0
39,6369761,28774445,40148284,555790,115896,0,1,경기,1.15,0,0,0
24,2592639,14448347,2859179,397436,109311,0,1,전북,0.8,0,0,0
28,3300775,18628709,3886598,636320,114822,0,1,제주,1.04,0,0,0
28,3345517,33447664,7450839,258436,128196,0,1,강원,0.84,0,0,0
29,2114768,22241682,15951116,548587,97119,0,1,부산,1.02,1,0,1
24,3842891,11955286,11165308,709256,112752,0,1,서울,1.35,0,0,0
33,5628787,11165212,9842471,674527,126678,0,1,제주,1.04,0,0,0
33,1119278,22319489,966550,273923,87102,0,2,대전,0.98,0,0,2
23,3650597,46892625,90476042,269757,94611,0,1,경기,1.15,0,12420366,0
29,3761163,53756091,15576528,343549,110117,0,1,부산,1.02,0,5472318,0
20,1300990,32828287,51990781,413271,89772,0,1,대구,0.93,1,0,2
23,1152136,2119496,8153108,425278,74916,0,1,충남,0.87,0,435080,2
39,2971044,37424452,61542956,376224,70600,0,1,경남,0.86,0,18105827,0
29,2247010,74625909,23744434,180000,108934,0,1,대구,0.93,0,0,0
32,6275558,15895420,14610624,582808,157100,0,1,충남,0.87,0,0,0
37,3584134,25988327,56734068,475778,129036,0,1,경기,1.15,0,0,0
33,2166435,51796870,5144075,700351,86373,148028,1,서울,1.35,0,3116982,1
35,800000,10756239,21706757,647592,173892,0,1,서울,1.35,1,0,2
33,3931839,26765169,11342305,300162,91373,82980,1,경남,0.86,0,271785,0
29,4114370,88673598,29496165,414590,164029,0,1,강원,0.84,0,0,0
32,2779740,83977618,1438501,374445,104565,0,1,전남,0.78,0,0,0
25,1435217,78581622,14522035,618310,129014,0,2,서울,1.35,1,6301588,2
37,2625799,30275183,1369862,698752,106903,0,1,서울,1.35,0,4128919,1
22,4826126,65777261,9336201,355688,97587,0,2,경북,0.82,0,0,0
37,4673910,42173718,49483917,272685,163679,491199,1,경기,1.15,0,3906697,0
37,1507426,21871060,12316384,462159,107476,0,1,인천,1.08,0,19975494,1
21,1673988,14937932,7232655,677082,145001,0,1,세종,1.0,0,0,2
33,7305246,42208956,24747643,287417,110574,0,2,충북,0.86,0,11504448,0
39,4553909,13023847,7965260,478560,108388,0,1,부산,1.02,0,0,0
31,1772370,29676271,36587177,492239,132518,0,1,울산,0.94,0,0,1
26,1552518,30693511,47181387,614799,105004,263587,1,충남,0.87,0,11324819,2
37,1694093,50742943,16674492,378928,83107,185966,1,울산,0.94,1,0,1
29,1866278,7405578,22644140,223535,83472,0,3,광주,0.91,0,0,1
21,2661680,22966199,47765848,550088,135566,0,1,경기,1.15,0,0,1
24,2988619,51842610,16225549,304560,33351,0,1,울산,0.94,0,1379877,0
33,2933667,105656142,2182430,402758,120326,1092558,1,전남,0.78,0,7676958,0
28,4950819,13095191,38530389,420512,58600,0,1,충북,0.86,0,0,0
23,6713274,65479492,21756378,302499,115042,0,2,경남,0.86,0,26866482,0
35,2482353,56266744,13439749,448024,160611,0,2,인천,1.08,0,0,0
21,1875655,73376806,5834215,735176,88757,0,2,서울,1.35,0,7465461,1
23,3605085,2457923,9583774,526011,126820,229548,1,강원,0.84,0,5303416,0
28,6151390,46036533,22006621,447958,151787,0,1,부산,1.02,0,9401900,0
19,2564489,64359774,20505811,392102,88767,0,1,충북,0.86,0,0,0
27,4396443,27964518,27094619,206408,86272,217415,1,경남,0.86,0,0,0
38,2127980,24688432,46050848,398254,124686,0,2,대전,0.98,0,0,1
38,3078025,43468300,25372308,298794,152229,619630,1,강원,0.84,0,0,0
37,1850594,67674221,14732458,394473,189024,0,1,충남,0.87,0,0,1
25,3064239,13096664,10219341,681686,87845,697614,1,인천,1.08,0,0,0
20,2901030,11229822,5881143,242170,131587,0,2,경남,0.86,0,0,0
36,3961546,14538767,34291988,579776,95629,327593,1,부산,1.02,0,13614068,0
26,3395424,24878117,12484981,371667,67645,592361,1,전남,0.78,1,170147,0
34,2580328,16684188,4704316,397265,100955,0,1,충남,0.87,0,0,0
21,1290795,23837001,25919283,346258,105684,0,2,인천,1.08,0,1669640,2
33,2796132,17805358,18383049,382485,110625,499868,1,전북,0.8,0,0,0
31,3468937,18356721,78184200,639635,127095,256332,1,부산,1.02,0,0,0
38,3326626,27612228,1008148,180000,117060,0,1,충북,0.86,0,0,0
21,1240380,29849746,3222334,219326,155407,0,2,제주,1.04,1,0,2
27,5782632,34690021,1439239,462487,178618,0,3,제주,1.04,0,0,0
39,3233981,32129452,5913601,419493,108581,0,1,경북,0.82,0,0,0
27,2915610,19609766,15699544,570147,94772,0,1,세종,1.0,0,0,0
32,2183061,19699571,10386241,438178,101500,0,1,강원,0.84,0,10402180,0
22,1439155,4183641,49568467,180000,103494,0,1,대전,0.98,0,0,1
34,1468289,69298367,11015353,468649,88220,0,1,경남,0.86,1,0,1
24,3389462,11519462,1675345,443858,59543,100043,1,세종,1.0,0,2585944,0
31,1934076,30984036,52940263,396119,59991,0,2,전남,0.78,0,0,1
37,2992357,21128288,30762523,278597,133951,598416,1,광주,0.91,0,0,0
32,1089267,46854020,25817762,180000,133845,363070,1,전북,0.8,1,14831761,2
28,862258,30313708,4414407,411005,123827,78059,1,부산,1.02,1,0,2
22,2168462,33867803,14799376,417131,99129,0,1,전북,0.8,0,0,0
26,3630341,8601028,59033277,585842,102021,663915,1,서울,1.35,0,0,0
36,2767772,44457344,43313128,469148,67266,39111,1,경기,1.15,0,0,0
23,2365559,2576056,7775479,364821,88759,0,1,대전,0.98,0,0,0
32,849526,21099290,15761330,425391,86380,394323,1,세종,1.0,1,0,2
29,2884201,10194924,30236115,524636,58099,729357,1,전북,0.8,0,0,0
25,4538831,27188526,16929320,743460,117639,317463,1,광주,0.91,0,776153,0
34,3333413,69182239,16372152,664121,93839,0,1,서울,1.35,0,3734803,0
26,2754344,41540189,5070974,590377,112977,0,1,대전,0.98,0,0,0
25,1907652,74280344,14799616,318445,58906,0,1,울산,0.94,1,0,0
30,5483958,32026962,40062540,509386,129045,210337,1,강원,0.84,0,3887847,0
34,3766023,50849328,37048023,294076,123945,96967,1,충북,0.86,0,0,0
37,3411077,65071889,20907183,230543,92491,0,1,대구,0.93,0,0,0
32,2520895,59252675,17516550,529980,156989,529090,3,충북,0.86,1,6286926,2
32,2849649,14838564,26515823,371225,106088,51130,1,충북,0.86,0,23165297,0
35,3301216,23069951,16359897,526948,111911,0,1,전남,0.78,0,0,0
24,2471662,50169665,20949432,545945,57331,0,1,세종,1.0,0,12261133,0
24,1565811,74350756,4447883,184396,79766,0,2,전남,0.78,0,10451961,1
29,3534462,15205100,28479518,455907,89659,0,1,부산,1.02,0,0,0
32,2276769,16234377,15377860,228790,134970,0,3,전북,0.8,1,0,1
32,2695072,45757508,23196731,765677,153429,0,1,서울,1.35,0,24568934,1
22,2665267,17114999,13747927,528766,95343,0,2,경기,1.15,1,3434532,0
35,2236366,63000391,38822057,230537,114002,0,1,경북,0.82,0,0,0
26,1423967,44336953,28532110,180000,141987,166911,1,세종,1.0,0,0,1
37,1145360,68668440,21044439,525861,97021,125155,1,충북,0.86,1,0,2
34,1572297,27748348,4499964,350292,57744,345523,1,충북,0.86,0,6978754,1
39,3527175,29613655,21243121,337443,134021,147209,2,충남,0.87,0,0,0
32,1390194,18064603,83128720,361096,125330,58565,2,대구,0.93,1,0,2
30,4657869,77260233,2154909,356337,122628,270109,1,부산,1.02,0,7914954,0
22,4616215,6863396,45308867,352524,153286,0,1,서울,1.35,0,15573658,0
27,2049104,8837338,14116106,387460,144506,0,1,경북,0.82,0,0,0
37,2154709,39155680,17213804,324446,134180,0,1,부산,1.02,0,0,0
27,3837997,17353645,33764069,327031,67496,0,1,강원,0.84,0,3189785,0
20,4648166,55145440,7349352,312479,57733,229308,1,울산,0.94,0,0,0
24,1283659,5388014,12865556,302232,126028,312015,1,인천,1.08,0,0,2
31,3442714,27305389,13279237,197638,112966,0,2,울산,0.94,0,4640290,0
32,800000,8353596,8274933,540068,120212,0,2,경기,1.15,1,4733714,2
39,2409164,28013725,13917809,603768,171622,329453,2,부산,1.02,0,5798960,1
38,3127803,42057609,8864273,624557,145876,31670,1,인천,1.08,1,2152870,0
30,9000000,30163340,14523575,364065,101592,0,2,경북,0.82,0,16066926,0
30,2752329,27006958,28869929,538064,82714,0,1,강원,0.84,0,0,0
35,1784042,52383705,5915885,321831,131492,0,1,경남,0.86,0,0,0
20,2445721,9882480,18475857,520932,126865,128599,1,울산,0.94,0,0,0
31,3137893,40061853,16682545,384606,104909,0,2,부산,1.02,0,0,0
28,2286307,24258899,13575180,283125,25000,0,1,충북,0.86,0,0,0
35,2049237,26701608,5504954,504141,75374,0,2,경남,0.86,0,11787203,0
35,2538558,46645252,34118231,395204,138137,0,1,강원,0.84,0,0,0
32,3615535,35032308,54822724,626292,74472,0,2,서울,1.35,0,0,0
32,2835720,43535318,15127766,233934,131828,0,1,대전,0.98,0,0,0
33,2087678,100862012,27445546,496458,124449,123898,3,경남,0.86,0,21730891,2
31,2286483,24356150,9418912,545405,77313,0,1,세종,1.0,0,0,0
23,2552779,6204483,36181250,372911,144376,994151,1,제주,1.04,0,0,1
24,1984542,10182915,6717762,537281,109217,74412,1,세종,1.0,0,6976224,1
34,1219593,77974972,7593021,769577,114504,0,1,서울,1.35,1,0,2
31,4022506,23046195,15113025,260357,67805,0,1,경북,0.82,0,0,0
23,2762410,42399240,48622010,194877,153016,0,1,전북,0.8,0,0,0
37,1434967,35788960,4120556,330047,65875,0,1,전북,0.8,0,0,1
39,4739206,17116944,2403557,184823,70757,81905,2,제주,1.04,0,14536527,0
32,3648555,38045656,35015836,464437,117393,175064,1,부산,1.02,0,4774226,0
23,1682691,13002503,16594356,498952,74608,0,2,경남,0.86,0,0,1
38,1292375,23358933,21518887,519777,184820,321262,1,부산,1.02,1,0,2
23,2169592,24218120,12819802,531705,78299,312896,1,제주,1.04,0,0,1
28,4080465,5432331,27048617,571588,140201,0,2,부산,1.02,0,0,0
37,2599531,46232753,26881521,335570,165983,0,1,강원,0.84,0,10025812,0
29,1424024,18936194,2997652,180000,132209,350550,1,전남,0.78,1,6727095,1
24,2811696,46117892,3393499,552204,88867,0,1,경기,1.15,0,1922536,0
20,1613949,44803363,6752397,704709,127318,136218,1,경기,1.15,0,0,2
26,5581524,23121002,7415956,421559,155475,0,1,경북,0.82,0,0,0
33,4054971,33710982,16458656,462311,62830,0,1,경기,1.15,0,0,0
34,2211711,42109856,16213479,482498,147336,0,2,충북,0.86,0,9810036,1
23,3312298,18002401,24498946,414678,126108,0,1,경남,0.86,0,0,0
22,4636744,2916945,7723523,361938,175070,0,1,충북,0.86,0,13838730,0
33,3123987,35426279,33114876,429780,126993,0,1,세종,1.0,0,21927933,0
22,5956874,54599866,18046440,368275,116007,0,1,울산,0.94,0,987908,0
20,9000000,12550064,18887903,455093,132853,0,1,충북,0.86,0,0,0
29,2888997,50132054,3220281,267839,65082,0,3,강원,0.84,0,0,0
30,2374184,10647693,7175666,502345,83452,219573,1,세종,1.0,0,0,0
24,1993109,19860707,12552026,603612,116187,211938,1,인천,1.08,0,0,1
23,1177395,22611907,96926488,276244,90811,236890,2,충남,0.87,0,0,2
23,5216590,24666236,26040340,365383,86197,0,1,전북,0.8,0,27776765,0
26,2619908,11968427,12077773,364920,178927,0,1,전북,0.8,0,0,0
19,4443954,7396628,11210865,593612,178089,0,1,경기,1.15,0,0,0
19,4845333,20547573,54821241,267202,25000,0,1,충남,0.87,0,3876786,0
26,1208519,39743064,16113382,330985,109003,0,1,전북,0.8,1,0,1
19,2043965,12364293,7541070,344945,70728,170891,2,부산,1.02,0,0,1
25,6458241,22569677,4621099,341106,148312,468079,1,경북,0.82,0,0,0
31,2959480,99067222,25126953,180000,119790,583530,1,세종,1.0,0,0,0
19,2296114,31038588,14975668,448393,163279,0,1,세종,1.0,0,0,0
31,1945885,25471260,30696312,406977,77451,514832,2,전북,0.8,0,0,2
32,2870010,27109362,5002470,452451,78747,505194,1,세종,1.0,0,0,0
31,5833028,90428187,28088418,471413,100815,0,2,강원,0.84,0,0,0
32,4095464,47869543,35021104,581340,90658,0,1,대전,0.98,0,0,0
35,3297945,18846749,38545099,336503,105686,91961,2,경남,0.86,0,0,0
20,6038802,42075610,8699748,339484,154424,0,1,제주,1.04,0,0,0
22,5558481,9113346,36210951,593389,130117,0,1,인천,1.08,0,0,0
25,3521243,27389580,9597599,479729,97223,522242,1,전북,0.8,0,0,0
33,9000000,66936330,8756493,680222,121587,0,2,서울,1.35,0,0,0
37,2742170,36000465,13944702,333192,54631,0,1,광주,0.91,0,0,0
38,4890497,21396679,1405003,537433,44528,0,1,제주,1.04,0,0,0
31,2575782,29563247,23659992,425334,156148,784135,1,인천,1.08,0,15874474,0
27,4496802,63071012,14420830,304136,83373,0,1,광주,0.91,0,0,0
27,2741034,14843620,3491311,521951,162626,129214,4,부산,1.02,0,8824299,1
20,3719279,41594879,17894572,214201,96873,0,2,전북,0.8,0,0,0
28,8524122,65381734,30135916,492612,115380,125437,1,울산,0.94,0,0,0
29,4592561,36434176,12271725,421349,137990,0,1,충북,0.86,0,0,0
23,3744107,26031784,11218592,454679,146045,0,1,제주,1.04,0,2486850,0
35,2185882,19610963,25809064,420510,94000,24721,2,세종,1.0,0,4331580,1
